marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
Renault,Trafic,22000,2019.0,133500,DIESEL,AT,90,coches.net,furgoneta
Opel,Combo,31500,2021.0,103300,gasoil,Automática,105,coches.net,furgoneta
Volkswagen,Transporter,21100 €,2023.0,42900,diesel,M,155,coches.net,furgoneta
Renault,Trafic,11800,2017.0,300000,diesel,AT,150CV,coches.net,furgoneta
Peugeot,Boxer,30100,2024.0,17200,Diésel,Manual,125,coches.net,furgoneta
MAN,TGE,17400,2021.0,103800,Gasoil,Automática,135,coches.net,furgoneta
Iveco,Daily,38200,2024.0,16400,Diesel,Manual,130,coches.net,furgoneta
Renault,Trafic,7500,2021.0,107600,Gas Natural,Automático,85,coches.net,furgoneta
Citroën,Berlingo,12800,2019.0,153100,DIESEL,AT,100,coches.net,furgoneta
Ford,Transit Courier,12100,2016.0,227200,EV,M6,75,coches.net,furgoneta
Citroën,Jumpy,19700,2018.0,164200,Diésel,M6,120,coches.net,furgoneta
Opel,Movano,26100,2023.0,48900,DIESEL,M,110,coches.net,furgoneta
Volkswagen,Caddy,20500,2019.0,154300,Gasoil,manual,75,coches.net,furgoneta
MAN,TGE,17700,2020.0,106400,DIESEL,M6,102,coches.net,furgoneta
Renault,Kangoo,30300,2024.0,23400,diesel,manual,80,coches.net,furgoneta
Fiat,Doblo Cargo,20600,2021.0,101900,DIESEL,MANUAL,90 CV,coches.net,furgoneta
Nissan,NV200,20600,2022.0,45000,gasoil,manual,90,coches.net,furgoneta
Toyota,Proace,16800,2020.0,171700,Híbrido,M6,155,coches.net,furgoneta
Volkswagen,Crafter,35700,2024.0,19300,Diesel,AT,102,coches.net,furgoneta
Fiat,Ducato,13000,2021.0,143300,Diésel,Auto,135,coches.net,furgoneta
Volkswagen,Transporter,14300,2017.0,151900,Diesel,DSG,110,coches.net,furgoneta
Ford,Transit Connect,17300,2017.0,194500,Híbrido,M6,120,coches.net,furgoneta
Peugeot,Boxer,20400,2022.0,56700,Gasoil,manual,135,coches.net,furgoneta
Fiat,Ducato,26600,2023.0,44000,GASOLINA,MANUAL,130CV,coches.net,furgoneta
Iveco,Daily,12500,2018.0,141400,CNG,Automático,100,coches.net,furgoneta
Ford,Transit,21300,2019.0,183000,EV,AT,130,coches.net,furgoneta
Ford,Transit Courier,19000,2023.0,43300,Gasoil,Manual,75 CV,coches.net,furgoneta
Fiat,Scudo,18000,2022.0,65200,gasoil,Manual,125,coches.net,furgoneta
Iveco,Daily,24400,23.0,40100,Diésel,AT,100,coches.net,furgoneta
Toyota,Proace,30400,2021.0,91400,EV,Manual,141,coches.net,furgoneta
Ford,Transit Courier,,2019.0,162500,Gasolina,M,105,coches.net,furgoneta
MAN,TGE,28200,2022.0,91900 km,Diesel,Manual,102,coches.net,furgoneta
Nissan,Primastar,20200,2021.0,90300,diesel,Automático,119,coches.net,furgoneta
Fiat,Doblo Cargo,14500,2022.0,80400,DIESEL,M6,85,coches.net,furgoneta
Hyundai,H350,"20000,00",2020.0,137100,diesel,M,136,coches.net,furgoneta
Mercedes-Benz,Vito,20500,2018.0,193900,Diesel,manual,90,coches.net,furgoneta
Ford,Transit Courier,27300,2023.0,63800,,MANUAL,75,coches.net,furgoneta
Opel,Movano,7500,2018.0,156200,Autogás,M,163,coches.net,furgoneta
Maxus,EV80,19300,2023.0,52800,Electric,M6,120,coches.net,furgoneta
Volkswagen,Crafter,21400,2022.0,89000,Gasoil,M6,177,coches.net,furgoneta
Renault,Kangoo,19400,2021.0,84600,DIESEL,manual,75,coches.net,furgoneta
Renault,Trafic,10200,2018.0,228500,GASOLINA,Manual,150,coches.net,furgoneta
Fiat,Scudo,23600,2021.0,86100,Diesel,M,120,coches.net,furgoneta
Ford,Transit,7800,2018.0,260000,gasoil,M,155,coches.net,furgoneta
Volkswagen,Caddy,35900,2022.0,59400,gasoil,Auto,97,coches.net,furgoneta
Renault,Master,18000,2021.0,91800km,Electric,M6,,coches.net,furgoneta
Ford,Transit,24700,2021.0,88700,Gasoil,Manual,155,coches.net,furgoneta
Ford,Transit Courier,23000,2022.0,75600,DIESEL,Manual,,coches.net,furgoneta
Peugeot,Partner,29200,2022.0,68400,EV,,136,coches.net,furgoneta
Iveco,Daily,19800,2020.0,136700,Gasoil,M,90,coches.net,furgoneta
Fiat,Scudo,22600 €,2023.0,40000,GLP/Gasolina,manual,150,coches.net,furgoneta
Peugeot,Partner,,2022.0,64200,Gasolina,Manual,110,coches.net,furgoneta
Toyota,Proace,32900,2024.0,20800,DIESEL,manual,155,coches.net,furgoneta
Renault,Trafic,12800,2016.0,332200,EV,M6,150,coches.net,furgoneta
Citroën,Jumpy,31400,2024.0,27900,GASOLINA,Manual,120,coches.net,furgoneta
Toyota,Proace,,2023.0,45300,Eléctrico,AT,115,coches.net,furgoneta
Renault,Master,37300,2023.0,42400,gasoil,Manual,115,coches.net,furgoneta
Volkswagen,Crafter,24800,2022.0,64200,gasolina,MANUAL,182,coches.net,furgoneta
Citroën,Jumper,32200,2024.0,23100,GNC,manual,135,coches.net,furgoneta
Renault,Trafic,22400,2021.0,83100,Diesel,M6,120,coches.net,furgoneta
Mercedes-Benz,Vito,35600,2020.0,90600,diesel,M6,102,coches.net,furgoneta
Mercedes-Benz,Sprinter,26400,2022.0,45300,gasoil,MANUAL,130,coches.net,furgoneta
Peugeot,Boxer,22400,2022.0,61000 km,Diesel,M,145,coches.net,furgoneta
Ford,Transit,25300,2021.0,101700,Hibrido,manual,105,coches.net,furgoneta
Ford,Transit,33000,2024.0,17900,,MANUAL,130,coches.net,furgoneta
Peugeot,Partner,14200,2018.0,229100,GNC,automático,100,coches.net,furgoneta
Toyota,Proace,27800,2023.0,61300,Eléctrico (BEV),manual,136,coches.net,furgoneta
Nissan,NV200,28700,23.0,48000,Eléctrico (BEV),M,105,coches.net,furgoneta
,Vito,27000,2022.0,73900 km,Gasoil,M,100,coches.net,furgoneta
Mercedes-Benz,Citan,25900,2020.0,136000,Gasolina,M,120,coches.net,furgoneta
Volkswagen,Caddy,12600,2019.0,144500,Diesel,M,75,coches.net,furgoneta
Iveco,Daily,28300,2023.0,44700,Autogás,AT,120,coches.net,furgoneta
Volkswagen,Transporter,30900,,,GASOLINA,M,145,coches.net,furgoneta
Ford,Transit,10100,2020.0,121200,Diesel,M6,155,coches.net,furgoneta
Peugeot,Partner,,2021.0,89300,Eléctrico,manual,136,coches.net,furgoneta
Ford,Transit Connect,37300,2024.0,24300,Diesel,manual,100,coches.net,furgoneta
Mercedes-Benz,Sprinter,29900,2020.0,115800,diesel,MANUAL,75,coches.net,furgoneta
Iveco,Daily,25000,2020.0,122600,Electrico,M,100,coches.net,furgoneta
Nissan,NV200,17200,2021.0,94500,Diesel,manual,90,coches.net,furgoneta
Citroën,Berlingo,22700,2024.0,29400,Gasolina,manual,105,coches.net,furgoneta
Volkswagen,Crafter,20300,2018.0,,DIESEL,Auto,182 CV,coches.net,furgoneta
Fiat,,14700,2019.0,195900,diesel,Manual,150,coches.net,furgoneta
Ford,Transit Connect,,2020.0,113500,Diésel,M,100,coches.net,furgoneta
Volkswagen,Transporter,22200,2023.0,45000,Diésel,M6,110,coches.net,furgoneta
Citroën,Jumpy,29500,2023.0,37600,Eléctrico,MANUAL,155,coches.net,furgoneta
Renault,Trafic,21400,2021.0,89500,diesel,manual,150,coches.net,furgoneta
Ford,Transit,13300,2016.0,292900,diesel,MANUAL,155,coches.net,furgoneta
Peugeot,Boxer,24500,2023.0,58300,gasolina,M6,,coches.net,furgoneta
Toyota,Proace City,32100,2022.0,84900,Diesel,M,105,coches.net,furgoneta
Volkswagen,Crafter,21900,2021.0,83400,diesel,M,102,coches.net,furgoneta
Hyundai,Staria,29800,2024.0,27300,diesel,Manual,177,coches.net,furgoneta
Citroën,Jumpy,,2023.0,34000,Diesel,M,155,coches.net,furgoneta
Iveco,Daily,23800,2019.0,86600,Eléctrico,AT,140,coches.net,furgoneta
Renault,Master,21400,2021.0,92400,EV,automático,135,coches.net,furgoneta
Volkswagen,Caddy,35800,2024.0,24900,Diésel,Manual,75,coches.net,furgoneta
Ford,Transit,29800,2022.0,50900,Gasoil,manual,100,coches.net,furgoneta
Citroën,Jumper,16600,2023.0,45200,MHEV,M,140,coches.net,furgoneta
Toyota,Proace,40400,2021.0,96500,Eléctrico,MANUAL,141,coches.net,furgoneta
Toyota,Proace,30900,2022.0,64200,EV,M6,131,coches.net,furgoneta
MAN,TGE,33000,2022.0,77500,gasoil,M6,140,coches.net,furgoneta
Nissan,NV300,25200,23.0,33800,Diesel,Manual,115,coches.net,furgoneta
Renault,Trafic,,2024.0,21500,gasoil,,115,coches.net,furgoneta
Iveco,Daily,17300,,,gasoil,M,130,coches.net,furgoneta
Ford,Transit Connect,20900,,,Diesel,manual,70,coches.net,furgoneta
Volkswagen,Caddy,16200,2016.0,227300,gasoil,M,102,coches.net,furgoneta
Mercedes-Benz,Citan,25800,2024.0,16700,gasoil,M,90,coches.net,furgoneta
Renault,Trafic,,2018.0,193200,Eléctrico,M6,95,coches.net,furgoneta
Peugeot,Boxer,23200,2021.0,96900,Gasoil,manual,160,coches.net,furgoneta
Renault,Master,22900,2023.0,45300,DIESEL,manual,110,coches.net,furgoneta
Iveco,Daily,25900,2021.0,100900,Autogás,Manual,120,coches.net,furgoneta
Ford,Transit,24600,2022.0,90100,DIESEL,manual,135,coches.net,furgoneta
Volkswagen,Transporter,29200,2020.0,155700,diesel,M6,209,coches.net,furgoneta
Hyundai,Staria,26100,2024.0,19600,Diesel,MANUAL,172,coches.net,furgoneta
Volkswagen,Crafter,22400,,,Autogás,M6,140,coches.net,furgoneta
Mercedes-Benz,Sprinter,41900,2023.0,50500,Diesel,manual,75,coches.net,furgoneta
Volkswagen,Caddy,22900,2023.0,57700,Gasoil,Manual,75,coches.net,furgoneta
Ford,Transit,25600,2024.0,,Electric,manual,110CV,coches.net,furgoneta
Ford,Transit Connect,34900,2024.0,21500,Híbrido,M,95,coches.net,furgoneta
Iveco,Daily,22700,2023.0,41800km,Diésel,M6,130,coches.net,furgoneta
Citroën,Jumpy,26300,2019.0,160900,Hybrid,M6,105,coches.net,furgoneta
Ford,Transit,12200,2021.0,93900,diesel,MANUAL,125,coches.net,furgoneta
Ford,Transit Connect,12200,2016.0,296100,DIESEL,M6,75 CV,coches.net,furgoneta
Citroën,Jumper,18200,2021.0,115000,Diesel,Auto,130,coches.net,furgoneta
Mercedes-Benz,Vito,20800,2019.0,119600,Diésel,Manual,75,coches.net,furgoneta
Fiat,Scudo,18300,2017.0,216000,gasoil,manual,125,coches.net,furgoneta
Citroën,Jumper,23500,2024.0,18800,Diesel,DSG,130,coches.net,furgoneta
Maxus,Deliver 9,16200,2021.0,94900,Gasoil,MANUAL,150,coches.net,furgoneta
Opel,Vivaro,25000,2022.0,76700,Electric,M6,120,coches.net,furgoneta
Ford,Transit Courier,29300,2024.0,23200,diesel,manual,75,coches.net,furgoneta
Mercedes-Benz,Vito,33200,2018.0,144200,,M,130,coches.net,furgoneta
Peugeot,Expert,16300,2023.0,44400,DIESEL,Manual,145,coches.net,furgoneta
Opel,Vivaro,9400,2016.0,308400,Gasoil,MANUAL,175,coches.net,furgoneta
Opel,Combo,20200,,,Gasoil,manual,105,coches.net,furgoneta
Ford,Transit Courier,31000,2023.0,40600,Híbrido,M,70,coches.net,furgoneta
Peugeot,Expert,21400,2021.0,103600,Gasoil,manual,100,coches.net,furgoneta
Iveco,Daily,33700,2023.0,44800,gasoil,Automático,90CV,coches.net,furgoneta
Mercedes-Benz,Citan,24900,2021.0,112300,Electric,manual,150,coches.net,furgoneta
Renault,Master,24600,2022.0,57600,Diesel,Manual,,coches.net,furgoneta
Volkswagen,Caddy,16500,2017.0,174900,GASOLINA,Manual,119,coches.net,furgoneta
Fiat,Scudo,21400,2024.0,26000,Gasolina,automático,145,coches.net,furgoneta
Citroën,Berlingo,13400 €,2022.0,72000,Gasolina,automático,110,coches.net,furgoneta
Iveco,Daily,12200,2018.0,159200,Diésel,manual,120,coches.net,furgoneta
Volkswagen,Transporter,27800,2020.0,130200 km,Hibrido,DSG,115,coches.net,furgoneta
Citroën,Jumpy,17200,2020.0,97300,Diesel,AT,105,coches.net,furgoneta
Peugeot,Partner,27000,2022.0,52200,GASOLINA,Automático,115,coches.net,furgoneta
Peugeot,Expert,26900,2021.0,86900,MHEV,MANUAL,100,coches.net,furgoneta
Hyundai,Staria,32000 €,2023.0,55100,Diesel,manual,177,coches.net,furgoneta
Ford,Transit Connect,28800,2024.0,25200,Diésel,manual,95,coches.net,furgoneta
Nissan,Primastar,17800,2022.0,50900,gasoil,M,119,coches.net,furgoneta
Peugeot,Boxer,,2018.0,227800,Eléctrico (BEV),automático,130,coches.net,furgoneta
Ford,Transit Courier,29100,2024.0,22800,GLP/Gasolina,MANUAL,70,coches.net,furgoneta
Renault,Trafic,17900,2019.0,149300,Gasolina,M,125,coches.net,furgoneta
Mercedes-Benz,Citan,28400,2022.0,,DIESEL,DSG,102,coches.net,furgoneta
Citroën,Berlingo,11400,2020.0,139800,diesel,M,100,coches.net,furgoneta
Citroën,Jumpy,14800,2021.0,61200,gasoil,manual,125,coches.net,furgoneta
Citroën,Berlingo,7500,2016.0,214200,Autogás,Auto,100,coches.net,furgoneta
Mercedes-Benz,Vito,,2020.0,87500,Gasolina,DSG,75,coches.net,furgoneta
Iveco,Daily,12500,2017.0,252000,Diesel,M,140,coches.net,furgoneta
Peugeot,Partner,39500,2022.0,79900,Eléctrico (BEV),MANUAL,136,coches.net,furgoneta
Nissan,NV400,21100,2022.0,71500,GASOLINA,manual,,coches.net,furgoneta
Opel,Combo,19900,2019.0,149800,gasoil,manual,105,coches.net,furgoneta
Volkswagen,Transporter,27500,2018.0,250300,Diesel,Manual,,coches.net,furgoneta
Nissan,Primastar,28500,2024.0,21000,Gas Natural,M6,109,coches.net,furgoneta
Mercedes-Benz,Sprinter,24300,2023.0,50600,Diésel,MANUAL,110,coches.net,furgoneta
Volkswagen,Crafter,24300,2017.0,239900,EV,M,97,coches.net,furgoneta
Mercedes-Benz,Vito,45000,2023.0,52200,Electrico,DSG,150,coches.net,furgoneta
Citroën,Berlingo,19400,2022.0,79500,Electric,Manual,136,coches.net,furgoneta
Renault,Kangoo,25400,2021.0,76900,Electric,MANUAL,90,coches.net,furgoneta
Mercedes-Benz,Sprinter,25300,2021.0,99400,Diésel,M,102,coches.net,furgoneta
Ford,Transit Connect,12500,2016.0,311200,gasoil,manual,115,coches.net,furgoneta
Toyota,Proace,31900,2024.0,16700,gasoil,AT,150,coches.net,furgoneta
Renault,Kangoo,15400,2019.0,137400,Diesel,manual,75,coches.net,furgoneta
Renault,Trafic,24400,2023.0,44700,Diésel,manual,150,coches.net,furgoneta
MAN,TGE,24400 €,2019.0,121000,Diésel,M6,145,coches.net,furgoneta
Opel,Movano,"37000,00",2024.0,13100,Diesel,Manual,163,coches.net,furgoneta
Nissan,Primastar,28600,2023.0,39600,Gasoil,Auto,119,coches.net,furgoneta
Toyota,Proace City,17900,2023.0,38100 km,gasolina,Manual,95,coches.net,furgoneta
MAN,TGE,18200,2020.0,98400,Diesel,AT,140,coches.net,furgoneta
Iveco,Daily,24400,2022.0,62000,Gasoil,MANUAL,130,coches.net,furgoneta
Citroën,Jumper,26200,2024.0,10200,Gasoil,manual,160,coches.net,furgoneta
Nissan,Primastar,35900,2024.0,15500,Electric,automático,114,coches.net,furgoneta
Renault,Master,31000,2024.0,16600,Híbrido,Manual,110CV,coches.net,furgoneta
Volkswagen,Crafter,14300,2017.0,233600,gasoil,Manual,140,coches.net,furgoneta
Ford,Transit,21400,2021.0,92000,DIESEL,M,105,coches.net,furgoneta
Fiat,Ducato,8200,,,Diesel,M6,127,coches.net,furgoneta
Mercedes-Benz,Sprinter,37000,2023.0,40800,Gasoil,M,100,coches.net,furgoneta
Peugeot,Expert,15000,2019.0,123900,GLP,M,115,coches.net,furgoneta
Mercedes-Benz,Vito,25100,2018.0,151000,Diesel,MANUAL,90,coches.net,furgoneta
Mercedes-Benz,Sprinter,12900,2018.0,174100,Electric,,100,coches.net,furgoneta
Fiat,Scudo,20600,2023.0,35500,GASOLINA,Manual,115,coches.net,furgoneta
Iveco,Daily,33400 €,2022.0,77400,gasoil,MANUAL,140,coches.net,furgoneta
Toyota,Proace,23600,2019.0,206600,gasoil,MANUAL,115,coches.net,furgoneta
Renault,Trafic,7500,2019.0,148500,DIESEL,M,120,coches.net,furgoneta
Ford,Transit Connect,21500,2023.0,46700,Diésel,automático,120,coches.net,furgoneta
Renault,Trafic,17000,2021.0,120100,DIESEL,,120,coches.net,furgoneta
Ford,Transit,14900,2019.0,94000,gasoil,M,170,coches.net,furgoneta
Opel,Vivaro,22800,2023.0,,Diesel,Manual,180,coches.net,furgoneta
Peugeot,Boxer,17500,2021.0,77900,Gasoil,Automática,140CV,coches.net,furgoneta
Mercedes-Benz,Citan,27500,2021.0,89000,DIESEL,MANUAL,150CV,coches.net,furgoneta
Renault,Kangoo,28900,2024.0,16700,Autogás,M,80,coches.net,furgoneta
Nissan,NV200,15600,2020.0,163700,diesel,Auto,,coches.net,furgoneta
Nissan,Primastar,21200 €,2023.0,48000,gasoil,MANUAL,114,coches.net,furgoneta
Mercedes-Benz,Sprinter,35400,2024.0,25300 km,GLP/Gasolina,M6,150,coches.net,furgoneta
Fiat,Scudo,23500,2022.0,74000,Gasoil,M6,120,coches.net,furgoneta
Volkswagen,Caddy,"34700,00",2023.0,38400,gasolina,automático,119,coches.net,furgoneta
Iveco,Daily,22300,2019.0,196200,Diésel,M6,140,coches.net,furgoneta
Citroën,Berlingo,25200 €,2019.0,172700 km,Electric,Automática,136,coches.net,furgoneta
Ford,Transit Connect,28500,2023.0,45500,gasoil,M6,75,coches.net,furgoneta
Peugeot,Expert,11100,2017.0,238100,Diésel,M6,95,coches.net,furgoneta
Nissan,NV200,31300,2023.0,41300,gasoil,Manual,85 CV,coches.net,furgoneta
Fiat,Scudo,25100,2023.0,42400 km,Diésel,Manual,120,coches.net,furgoneta
Opel,Movano,14700,2020.0,129000,Diesel,M,158,coches.net,furgoneta
Mercedes-Benz,Vito,29000,2023.0,51000,Hybrid,M,150,coches.net,furgoneta
Peugeot,Partner,35700,2023.0,55200,EV,,131,coches.net,furgoneta
Peugeot,Expert,33800,,,Eléctrico (BEV),manual,120,coches.net,furgoneta
Fiat,Ducato,26000,2024.0,18300,gasoil,Automático,130,coches.net,furgoneta
Volkswagen,Crafter,,2019.0,151500,gasoil,M,140,coches.net,furgoneta
Toyota,Proace,28100,2018.0,166700,Diésel,,145,coches.net,furgoneta
Opel,Vivaro,27800,2020.0,146000,Electrico,MANUAL,100,coches.net,furgoneta
Toyota,Proace,27000,2023.0,49200,Diésel,M,145,coches.net,furgoneta
Opel,Combo,18800,2019.0,151700,diesel,M,100,coches.net,furgoneta
Volkswagen,Caddy,18400,2019.0,175200,Diesel,Manual,102,coches.net,furgoneta
Opel,Combo,13600,2021.0,53400,,M6,105,coches.net,furgoneta
Iveco,Daily,16000,2020.0,135600km,Gasoil,AT,90,coches.net,furgoneta
Citroën,Jumpy,19200,2020.0,130500,Diesel,M6,120,coches.net,furgoneta
Iveco,Daily,,2021.0,75600,Gasolina,manual,140,coches.net,furgoneta
Opel,Movano,24800,2024.0,25700,GASOLINA,DSG,163,coches.net,furgoneta
Renault,Trafic,26800,2023.0,46500,Diesel,manual,90,coches.net,furgoneta
Renault,Trafic,19500,2023.0,38400,Híbrido,manual,150,coches.net,furgoneta
Peugeot,Partner,22600,2023.0,52900,GLP/Gasolina,AT,100,coches.net,furgoneta
Renault,Trafic,24900,2024.0,18200,gasolina,manual,90,coches.net,furgoneta
Volkswagen,Transporter,14700,2016.0,281700,Eléctrico,MANUAL,199,coches.net,furgoneta
Hyundai,Staria,15300,2021.0,97600,Electrico,Automática,172,coches.net,furgoneta
Renault,Master,32200,2024.0,17700,Gasolina,automático,140,coches.net,furgoneta
Fiat,,22800,2023.0,46800,Diesel,MANUAL,85,coches.net,furgoneta
Volkswagen,Crafter,18300,2022.0,74200 km,Electrico,manual,172,coches.net,furgoneta
Toyota,Proace City,22600,2020.0,128100,Hybrid,MANUAL,100,coches.net,furgoneta
Opel,Combo,28100,2021.0,133400,Diésel,Manual,110,coches.net,furgoneta
Ford,Transit Connect,22500,2020.0,134200,Diesel,M6,100,coches.net,furgoneta
Nissan,NV200,35600,2024.0,16200,diesel,manual,95,coches.net,furgoneta
Ford,Transit Courier,20400,2019.0,175200,Diésel,MANUAL,75,coches.net,furgoneta
,Transit,18500,2018.0,199300,Gasoil,manual,130,coches.net,furgoneta
MAN,TGE,22800,2022.0,62300,diesel,MANUAL,102,coches.net,furgoneta
Iveco,Daily,38800,2022.0,108000,,M,150,coches.net,furgoneta
Iveco,Daily,"25400,00",2020.0,118400,Diesel,M6,150,coches.net,furgoneta
Maxus,Deliver 9,"27700,00",2022.0,88700,Electric,manual,120,coches.net,furgoneta
Renault,Kangoo,25700,2023.0,34600,gasoil,MANUAL,95,coches.net,furgoneta
Mercedes-Benz,Vito,27700,2023.0,51600,diesel,M,130,coches.net,furgoneta
Ford,Transit Courier,17300,2023.0,26100,DIESEL,DSG,,coches.net,furgoneta
Ford,Transit Courier,18200,2017.0,208400,gasolina,Manual,95,coches.net,furgoneta
Renault,Kangoo,14600,2023.0,64800,Diesel,M,95,coches.net,furgoneta
Volkswagen,Caddy,24400,2023.0,47200,Gasolina,M,114,coches.net,furgoneta
Opel,Vivaro,22300,2020.0,122700,diesel,,120,coches.net,furgoneta
Ford,Transit,26600,2024.0,23300,Diesel,MANUAL,155,coches.net,furgoneta
Fiat,Doblo Cargo,"16800,00",2022.0,63500,Diesel,Automática,85,coches.net,furgoneta
Mercedes-Benz,Citan,35500,2024.0,28400,Gasoil,Manual,120,coches.net,furgoneta
Volkswagen,Caddy,28700,2024.0,22300,gasolina,M6,109,coches.net,furgoneta
Fiat,Ducato,22000,2020.0,131000,Electric,M6,130CV,coches.net,furgoneta
Citroën,Jumper,20100,2019.0,151500,Gasoil,MANUAL,135,coches.net,furgoneta
Opel,Combo,24900,2021.0,83800,Diésel,MANUAL,110,coches.net,furgoneta
MAN,TGE,30100,2020.0,178200,EV,AT,102,coches.net,furgoneta
Mercedes-Benz,Sprinter,35000,2020.0,180000,Diesel,Manual,102,coches.net,furgoneta
Fiat,Scudo,22700,2021.0,98900,Gasoil,automático,115,coches.net,furgoneta
MAN,TGE,28200,2022.0,79400,diesel,M,102,coches.net,furgoneta
Ford,Transit Connect,20100,2022.0,59300,gasoil,M6,125,coches.net,furgoneta
Mercedes-Benz,Sprinter,31700,2024.0,26500,Diesel,M6,100,coches.net,furgoneta
Toyota,Proace,31700,2023.0,43800,Diesel,MANUAL,115,coches.net,furgoneta
Renault,Trafic,14700,2019.0,189500,Gasoil,Manual,145,coches.net,furgoneta
Nissan,NV200,14500,2020.0,88800,Diésel,Automática,95,coches.net,furgoneta
Citroën,Jumper,15800,2021.0,74800,Diésel,manual,160,coches.net,furgoneta
Opel,Movano,29500,2024.0,30900,diesel,Manual,158,coches.net,furgoneta
Citroën,Jumper,28000,2024.0,22000,MHEV,,140,coches.net,furgoneta
Mercedes-Benz,Vito,38400,2023.0,46600,Diesel,MANUAL,110,coches.net,furgoneta
Hyundai,Staria,12500,2022.0,90500,gasolina,MANUAL,182,coches.net,furgoneta
Nissan,NV400,22700,2021.0,109400,DIESEL,MANUAL,140,coches.net,furgoneta
Hyundai,H350,10200,2018.0,202800,DIESEL,MANUAL,136,coches.net,furgoneta
Peugeot,Expert,31800,2024.0,15900,Gasoil,manual,100,coches.net,furgoneta
Nissan,NV300,22600,2023.0,64500,GLP/Gasolina,manual,95,coches.net,furgoneta
Peugeot,Partner,31500,2023.0,35900,Diesel,M,95,coches.net,furgoneta
Opel,Movano,30600,2023.0,47100,Gas Natural,manual,115,coches.net,furgoneta
Iveco,Daily,43700,2022.0,55900,Electrico,Manual,100,coches.net,furgoneta
Volkswagen,Caddy,19700,2021.0,99600,GASOLINA,M,102,coches.net,furgoneta
Toyota,Proace City,13600,2017.0,98400,DIESEL,Manual,100,coches.net,furgoneta
Opel,Combo,20200,2020.0,119200,DIESEL,Auto,115,coches.net,furgoneta
Mercedes-Benz,Sprinter,38500,2024.0,17100,diesel,,75,coches.net,furgoneta
Volkswagen,Transporter,19400,2020.0,160000,DIESEL,Manual,105,coches.net,furgoneta
Volkswagen,Caddy,15400,2020.0,130000,,M,114,coches.net,furgoneta
Citroën,Berlingo,,2021.0,95500,gasoil,M6,105,coches.net,furgoneta
Hyundai,H350,21600,2024.0,14900,Gasoil,Manual,136,coches.net,furgoneta
Ford,Transit Courier,23800,2020.0,87800,gasolina,M,,coches.net,furgoneta
Mercedes-Benz,Sprinter,20300,2021.0,99800,diesel,manual,90,coches.net,furgoneta
Citroën,Berlingo,25800,2021.0,111700,Eléctrico,Automática,136,coches.net,furgoneta
Citroën,Jumper,16300,2020.0,106600,Hibrido,M6,135,coches.net,furgoneta
Ford,Transit Courier,23900,2023.0,37700,Diésel,Manual,70,coches.net,furgoneta
Ford,Transit Connect,21000,2019.0,194400,Gasoil,Manual,75,coches.net,furgoneta
Renault,Trafic,34100,2024.0,24800,Gasolina,manual,125,coches.net,furgoneta
Citroën,Berlingo,25600,2023.0,40500,Electric,AT,131,coches.net,furgoneta
Peugeot,Partner,25800,24.0,20400km,Híbrido,MANUAL,95,coches.net,furgoneta
